,Keyword,Date,Title,Contents,Words,Comments,Source
166,빨래,2019년 6월 15일, ,#꿈의대학 #재밌다?? #뮤지컬 #빨래 #노래 #끝났다 ㅜ #아쉽다 #고1 #17살 #03년생,, ,instagram
167,빨래,2019년 8월 18일, ,"둘이서 뭐해? 너네 넘 귀엽자나?? 윽 행복해?????????????? -- 인생살이 107일째, 나의 베스트프랜드와 함께#사실 #저기 #침범벅 #도대체 #오늘만 #빨래 #몇번째 #이것이바로 #프로일꾼러의길","'둘이서', '뭐', '너', '자', '윽', '인생살이', '나', '베스트', '프', '랜드', '사실'", ,instagram
168,빨래,2019년 8월 18일, ,병아리??...#병아리 #신생아 #그만좀게워내 #하루종일 #빨래 #곰돌이 #모자 #딸꾹질 #멈춰라 #공주님 #도치맘 #육아 #핑크핑크 #입은또왜 #맘마달라고? #맘마줄게,'병아리', ,instagram
169,빨래,2019년 8월 18일, ,_오늘하루 바쁜하루??이번년도 마지막 영화관??#스타벅스 생일쿠폰으로 맛있는 #페레로로쉐프라푸치노 ??__#봉오동전투잼있게 보고 집에서 무한 #청소 ......__#영화 #데이트 #데일리 #줌마그램 #여유 #문화생활 #빨래 #잔뜩함 #피곤 #cgv,"'오늘', '하루', '하루', '이번', '년도', '마지막', '영화관', '생일', '쿠폰', '봉오동전투', '보고', '집', '무한', '영화'", ,instagram
170,빨래,2019년 8월 18일, ,Goodbye! summer! madness! two! thousand! nine-teeeeeennnn!무조건 내 인생 연중행사 예약이다...ㅠ#daybreak #데이브레이크 #summermadness2019 #썸머매드니스2019 #썸매 #노들섬 #날씨엄청좋아?? #100대가왕 #복면가왕걸리버 #불멸의여름 #들었다놨다 #빨래 #범퍼카 #꽃길만걷게해줄게 #좋다 #urban_life_style #탭댄스 #쌈바의여인 #다카포 #shall_we_dance #넌언제나 #우리안녕이자연스러워서 #왜안돼 #mellow #spotlight #silly #팝콘 #sunny_sunny,"'무조건', '내', '인생', '연중행사', '예약'", ,instagram
171,빨래,2019년 8월 18일, ,"이렇게나 좋아해주셔서 감사해요??1차 입고 수량 품절??2차 출고는 화요일입니다사은품 조기 품절로 인생세제 캡슐2개 > 1개로 바뀔수도 있어요 ?? @helloranyy 비싼세제 쓸 필요없어요빨래 방망이를 대신하는 #런드리볼 #에코볼 만 넣어주시면 팡팡! 세탁력도, 환경보호도, 가격도 짱????여윽시 란짱언니 픽?? 또한번놀랠 준비 되셨죠?빨래를 해도 좋은 세탁기로 바꿔도비싼세제 다 써도 때려서 빨아주는#에코볼 만한 세탁력이 없네요우리 반영구적 좋은빨래 쭉 같이써요...#홈 #리빙 #홈스윗홈 #건조기 #빨래 #세탁기추천 #런드리 #런더리 #세탁 #흰양말 #손빨래 #에코 #환경오염 #인생세제 #헬로라니 #라니뷰티","'차', '수량', '품절', '차', '출고', '화요일', '사은', '품', '조기', '품절', '인생', '세제', '캡슐', '개', '개', '세제', '빨래', '방망이', '대신', '만', '세탁', '환경보호', '가격', '짱', '여윽시', '란', '언니', '픽', '번', '준비', '빨래', '해도', '세탁기', '세제', '에코', '볼', '만', '세탁', '우리', '반영구', '빨래', '쭉'", ,instagram
172,빨래,2019년 8월 18일, ,"???? ????????? ?? ???????????? ?? ????#곧 #마흔 #반팔십 을 앞두고도태어나서 #처음 인 일들이 있다니!!! ???? ????????? ?? ???????????? ?? ????난생 처음 #코인세탁소 #방문기 밤에 맞춰 둔 예약 빨래가 되질 않아다시 맞췄었는데, 물만 가득 차게 해 두고 세탁기는 그렇게 떠났다 ㅜㅠ 일단, 물 속 깊은 곳에 있는 빨래를 건지는 것도 일,,,, 대충이나마 짜는 것도 ??그걸 이고 지고 왔다..... 왜 나는 이 곳이 집 근처라 생각 했나?! 버스 한 정거장은 족히 되는구만..... 도착 해서도 뭐가 뭔지 ?? 어버버버버버버버 ??다행히 안내 해 주는 분이 계셔서 ??이젠 #책 읽쟈, ??#오늘 #집안일 #빨래 #미션#수행중 ....","'인', '일', '난생', '처음', '밤', '예약', '빨래', '물', '가득', '해', '세탁기', '일단', '물', '속', '곳', '빨래', '것', '일', '대충', '것', '지고', '왜', '나', '이', '곳', '집', '근처', '생각', '버스', '정거장', '족', '도착', '뭐', '버버버버버', '안내', '해', '분', '젠', '읽쟈', '수행'", ,instagram
173,빨래,2019년 8월 18일, ,#sunday#sundayvibes#after#church#baby#babyshower#babystuffs#laundry#sunnyday#preparing#for#daughter#주말#일산#일상#일산맘#황금돼지띠맘#레오맘#레오대디#leo??????#아기#출산용품#신생아용품#빨래#??...햇살도 좋고 바람도 솔솔??레오엄마는 아기옷.용품 빨래해서 널고??레오아빠는 전구 등??이랑 블라인드 청소??둘 다 피곤해서 낮잠 자다가 저녁시간 놓침??레오야~ 얼른 만나자??D-20 ????,"'주말', '일산', '일상', '일산', '맘', '황금돼지', '띠맘', '레오', '맘', '레오', '대디', '출산', '용품', '신생아', '용품', '빨래', '햇살', '바람', '솔솔', '레오', '엄마', '아기', '옷', '용품', '빨래', '레오', '아빠', '전구', '등', '블라인드', '청소', '둘', '낮잠', '저녁', '시간', '레오', '얼른'", ,instagram
174,빨래,2019년 8월 18일, ,"""빨래가 바람에 제 몸을 맡기는 것처럼인생도 바람에 맡기는 거야시간이 흘러 흘러 빨래가 마르는 것처럼슬픈 네 눈물도 마를 거야자 힘을 내!"".태어나서 처음으로 내 돈으로 혼자 뮤지컬 보러간날☆ 너무 좋았다?? #뮤지컬 #빨래 #뮤지컬빨래 #서울살이몇핸가요 #인터파크티켓 #동양예술극장 #중학생 #05 #서연이의_일상","'빨래', '바람', '제', '몸', '것', '인생', '바람', '거', '시간', '빨래', '것', '네', '눈물', '거', '야자', '힘', '내', '처음', '내', '돈', '혼자', '뮤지컬', '간날'", ,instagram
175,빨래,2019년 8월 18일, ,동양예술극장#뮤지컬#빨래#존잼#감동#사랑,"'동양', '예술', '극장', '뮤지컬', '빨래', '존잼', '감동', '사랑'", ,instagram
176,빨래,2019년 8월 18일, ,자유부인 티켓 주셨으면서 #건조기#빨래 책임 안지고 쿨링쿨링 주무시노...전화라도 받아라????제발,"'자유', '부인', '티켓', '빨래', '책임', '안지', '쿨링쿨링', '전화', '제발'", ,instagram
177,빨래,2019년 8월 18일, ,???♀???.제가 더~~ 감사합니다^^..#고객 #감동 #동기부여#빨래 #이불빨래 #생활빨래 #안심세탁 #항균세탁 #살균건조 #판교 #판교빨래방 #분당빨래방#운중동빨래방 #판교코인빨래방 #관리 잘하는 #매일 #통세척 #워시엔조이 #washenjoy #서판교점#감사 #선물 #기대해주세요 ~,"'제', '더', '빨래', '운중동', '빨래', '방', '감사'", ,instagram
178,빨래,2019년 8월 18일, ,뮤지컬 빨래 ??대학로에서 보는 뮤지컬은 또 다른 느낌가슴이 먹먹해지는 대사들이 많았다노래는 당연히 좋았다 ??마음 편하게 그 시간동안 힐링이 되었다#뮤지컬 #빨래 #동양예술극장,"'뮤지컬', '빨래', '대학로', '뮤지컬', '또', '다른', '느낌', '가슴', '해지', '대사', '노래', '마음', '그', '시간', '동안', '힐링', '뮤지컬'", ,instagram
179,빨래,2019년 8월 18일, ,당분간 밥 걱정은 없겠다 ??-꽉 채워져 있는 거 보니깐텅 비었던 내 마음도 채워진 느낌 헷냉동실만 채우면 완벽해 !아이스크림이랑 고기 사야지 '-'-#장보러가자 #소꿉놀이#하지만 #빨래 #청소 #힘드럿#다이슨사줘 #로봇청소기사줘#아이스크림사줘 #고기사줘,"'당분간', '밥', '걱정', '꽉', '거', '보', '텅', '내', '마음', '느낌', '헷', '냉동', '실만', '아이스크림', '고기', '다이슨', '아이스크림'", ,instagram
180,빨래,2019년 8월 18일, ,"날이 좋으니깐, 입추가 지났으니 미뤄왔던 니트 빨래♥순한데 세탁도 잘되어서 섬유유연제 없이 에이노멀만 써도 햇볕에 잘 말린 빨래향기가 난다. 세탁세제가 옷에 남지 않아서 그런지 피부도 가렵지 않아서 속옷과 수건은 특히 이거 아님 안쓰게 됨.#세탁세제 #안전한세제 #주말일상 #빨래 #세제추천 @anormalofficial","'날', '입추', '니트', '빨래', '세탁', '섬유', '유연제', '에이', '노멀', '햇볕', '빨래', '향기', '세탁', '세제', '옷', '남지', '피부', '가렵', '속옷', '수건', '거'", ,instagram
181,빨래,2019년 8월 18일, ,#남해여행 #옥상비박#캠핑감성 #창진상회 #꼼장어맛집 #저세상맛#야밤에뻘짓 #부둣가에서춤추기 #문어낚시 오신분들 #안본눈삽니다 저춤의 특징은 어느노래든 #빨래 .....#국내여행 #남해 #초전마을캠핑장 #초전마을 #공룡팸 #베짱이미쓰김 #물질하러 #홍합다딴거 #살빠지겠다,"'캠핑', '감성', '야밤에뻘짓', '오신', '춤', '특징', '노래'", ,instagram
182,빨래,2019년 8월 18일, ,머리 붙였지 이뻐해쥬??#빨래#걷어줄사람.....#일상#데일리#daily#부산#서면#울산#삼산#헤어#미용인#hair#makeup#온천장미용실#붙임머리#온천장#해운대#동래#서면맛집#소통#맞팔#좋아요#like,"'머리', '쥬', '사람', '데', '일리', '부산', '서면', '울산', '산', '헤어', '미용', '온천장', '미용실', '붙임머리', '온천장', '해운대', '동래', '서면', '맛집', '소통', '맞팔'", ,instagram
183,빨래,2019년 8월 18일, ,넘나게 햄볶았던 주말 클리어~ 캬 빨래는 언제 봐도 뭉클뭉클하다~ 오늘 브런치도 성공적?? 지나가는길 꽃은 그냥 ...꽂하자.. 그래.........#데일리#일상#주말#뮤지컬#공연#빨래#핫뜨거#점점거리도멀어져#브런치카페#역시#여기가#최고#신사동#가로수길,"'햄', '주말', '클리어', '캬', '빨래', '언제', '뭉', '오늘', '브런치', '성공', '꽃', '그냥', '일상', '주말', '뮤지컬', '공연', '빨래', '핫', '점점', '거리', '브런치', '카페', '역시', '여기', '최고', '신사동', '가로수길'", ,instagram
184,빨래,2019년 8월 18일, ,........????????...#부안#군립도서관#집에서보낸#일요일은#백만년만에#처음일#청소#빨래#설거지#개학준비#늘어짐#낮잠#쉬었다#오후끝무렵#도서관#각자할일하기#코코샤넬읽은딸#엉덩이먹으면서활보한아들#휴가끝#일상시작#치열하지만#낭만적이게#인스타만큼만#행복하게살자#내사랑나의인스타#오늘도기록기억저장#가족스타그램#북스타그램#책이미래다#잠자리독서,"'군립', '도서관', '집', '일요일', '만년', '처음', '일', '청소', '빨래', '설거지', '개학', '준비', '낮잠', '오후', '끝', '무렵', '도서관', '각자', '코코', '샤넬', '딸', '엉덩이', '활보', '아들', '휴가', '끝', '일상', '시작', '낭만', '게', '인스타', '게살', '사랑', '의인', '스타', '오늘', '기록', '기억', '저장', '가족', '스타', '그램', '북', '스타', '그램', '책', '미래', '잠자리', '독서'", ,instagram
185,빨래,2019년 8월 18일, ,못나니 ㅋㅋ..#자다일어난 #못나니 #눈감았냐 #콩 #콩스타그램 #개스타그램 #푸들 #푸들스타그램 #강쥐그램 #집 #집스타그램 #주말 #주말스타그램 #청소 #빨래 #후 #눕스타그램 #여름 #일상,'못나니', ,instagram
186,빨래,2019년 8월 18일, ,#빨래 #해도해도 #많구나 ?? #두아들들 #유니폼 #고생했다 #난 #일이 #끝도없구나 ??,, ,instagram
187,빨래,2019년 8월 18일, ,▶? 늘 지금처럼 즐겁게 건강하게 자라길.. #엄마없는하늘아래 #청라호수공원 #주말육아#청소 #빨래 #저녁준비,"'늘', '지금', '청소'", ,instagram
188,빨래,2019년 8월 18일, ,#32w5d#9개월며칠 전부터 매일 매일 조금씩 빨래하는 중??우리집에서 아기 냄새가 나다니??????동글이 만날 날이 점점 다가오는게 이제 조금씩 실감난당???--#동글이만날준비#할일이산더미,"'개월', '며칠', '전', '매일', '매일', '빨래', '중', '우리', '집', '아기', '냄새', '동글이', '만날', '날', '점점', '이제', '실감', '당', '산더미'", ,instagram
189,빨래,2019년 8월 18일, ,.수건양 보소 ??미세먼지는 또 왜 나쁨인지??#빨래 #일상 #집안일 #수건빨래 #기분좋아 #대청소 #데일리,"'수건', '미세먼지', '또', '왜'", ,instagram
190,빨래,2019년 8월 18일, ,멀리 이사가셨는데도~계속 와 주셔서 너무너무 감사합니다.???? 편하고 기분 좋은 휴일되세요~~????ㆍㆍ#안심케어#분당빨래방#판교빨래방#화이트365야탑점#화이트365#셀프빨래방#야탑빨래방#야탑역#야탑#야탑역셀프빨래방#야탑역코인빨래방#24시셀프빨래방#서현역빨래방#대용량건조기#친환경세제#빨래#건조#야탑맘#분당맘#판교맘#이불빨래#이불세탁#아기옷세탁#미세먼지세탁#초미세먼지세탁#빨래방소확행 ????,"'멀리', '이사', '계속', '기분', '휴일', '안심', '케어', '분당', '빨래', '방', '판교', '빨래', '방', '화이트', '탑점', '화이트', '셀프', '빨래', '방', '탑', '빨래', '방', '야탑역', '탑', '야탑역', '셀프', '빨래', '방', '야탑역', '코인', '빨래', '방', '서현역', '빨래', '방', '용량', '건조기', '친환경', '세제', '빨래', '건조', '탑맘', '분당', '맘', '판교', '맘', '이불', '빨래', '이불', '세탁', '아기', '옷', '세탁', '미세먼지', '세탁', '초미세먼지', '세탁', '빨래', '방소', '확행'", ,instagram
191,빨래,2019년 8월 18일, ,이때까지만 해도 모든게 완벽했었는데??.#청소 #빨래 #목욕 #집안일 #산책,"'때', '해도', '모든'", ,instagram
192,빨래,2019년 8월 18일, ,_.집에 오자마자 옷갈아입고 샤워하고 나니 4명 빨래 한가득.어린이집 낮잠이불 까지 빨래 세번 캡슐 하나씩 톡톡톡! 세탁기 건조기 밤까지 열일 부탁해????.#빨래 #세탁 #네식구 #비비베르데 #viviverde,"'집', '자마자', '옷', '샤워', '나니', '명', '빨래', '어린이집', '낮잠', '이불', '빨래', '세번', '캡슐', '하나', '톡톡', '톡', '세탁기', '건조기', '밤', '일', '부탁'", ,instagram
193,빨래,2019년 8월 18일, ,왔어 #거제 #구조라해수욕장 #해파리 #빨래 #rko #suplex,, ,instagram
194,빨래,2019년 8월 18일, ,"살림의 속도가 빨라지는 기술허리 높이에서 빨래접기!!.주방은 서서 움직이는 일에 딱 적당한 높이로 제작되어있다. 그리고 잡동사니 없이 미니멀하게 정리된 주방은 어떤 집안일도 즉각 실행할 수 있는 장점이 있지..바닥에서 빨래를 접는 것보다 훨씬 편하고 빨라서 효율성 짱짱♡참, 뒤집어진 빨래는 그대로 말리고 접을때 뒤집는게 더 빠름ㅋㅋ...#미니멀주방 #미니멀라이프 #살림팁 #빨래 #미니멀살림","'살림', '속도', '기술', '허리', '높이', '빨래', '접기', '주방', '서서', '일', '높이', '제작', '잡', '동사', '미니', '정리', '주방', '집안일', '즉각', '실행', '수', '장점', '바닥', '빨래', '것', '빨', '효율', '짱짱', '빨래', '그대로', '말리', '접', '때', '더'", ,instagram
195,빨래,2019년 8월 18일, ,"#뮤지컬 #빨래 #비오는날이면 #서울살이몇핸가요 #그사람 #참예뻐요?? #설렘가득 오랜만에 대학로 힐링. 소극장이라 가사전달도 잘되고, 배우들 표정하나하나 가까이서 보고, 열정도 느껴져서 참 좋았어. 노래도 최고??","'만', '대학로', '힐링', '극장', '가사', '전달', '배우', '표정', '하나', '하나', '가까이', '보고', '열정', '노래', '최고'", ,instagram
196,빨래,2019년 8월 18일, ,"철컹철컹컹오늘 쬼자유시간김포드라이브 겸 장보기우리언니는 술 장보기??나는 선물 장보기느릿느릿 장보는거 재미나유 ??-----?? 꿈을 이루면, 나는 누군가의 꿈이 된다.-??각 종 보험 / 저축 / 비과세 / 청구 / 비교견적??상담 문의 및, 입사 문의는 DM / 오픈카톡-#김포#이마트트레이더스#일요일#아메리카노#교육#주말#영화#출장#드라이브#빨래#셀카그램#운전#데일리#오오티디#럽스타그램#미술관#맛집#자동차#떡볶이#셀스타그램#s10#코엑스#자두#캐나다#엄마#아빠“보험업법상 보험설계사를 모집하는 것으로 정규 또는 비정규 채용과는 무관합니다.","'철컹철', '컹컹', '오늘', '쬼', '자유시간', '김포', '드라이브', '겸', '장보기', '우리', '술', '장보기', '나', '선물', '장보기', '느릿느릿', '장보', '거', '재미', '나유', '꿈', '나', '누군가', '꿈', '각', '종', '보험', '저축', '비', '과세', '청구', '비교', '견적', '상담', '문의', '및', '입사', '문의', '오픈', '카톡', '이마트', '트', '레이더스', '일요일', '아메리카노', '교육', '주말', '영화', '출장', '드라이브', '빨래', '셀카', '그램', '운전', '데', '일리', '오오', '티디', '럽', '스타', '그램', '미술관', '맛집', '자동차', '떡볶이', '셀', '스타', '그램', '코엑스', '자두', '캐나다', '엄마', '아빠', '보험', '업법', '보험', '설계', '모집', '것', '정규', '비', '정규', '채용', '무관'", ,instagram
197,빨래,2019년 8월 18일, ,#날씨 #좋다 #이불 #수건 #빨래 #끝,, ,instagram
198,빨래,2019년 8월 18일, ,날씨가 쨍쨍해서빨래하고 청소하기 좋은 날??-한남동 Recop에서 운동하세요!-#한남동#이태원#recop#체형교정#도수치료#운동#pt#퍼블릭헬스#여름#빨래#주말#일요일#스타벅스#커피#카페,"'날씨', '빨래', '청소', '날', '한남동', '운동', '이태원', '체형', '교정', '도수', '치료', '운동', '퍼블릭헬스', '여름', '빨래', '주말', '일요일', '스타벅스', '커피', '카페'", ,instagram
199,빨래,2019년 8월 18일, ,.진(jean) 종류는 물먹는 하마.날이 습하면 젤 먼저 눅눅 하고 잡내가 난다. 여름에는 자주 안입어서 옷장에 방치되기 때문에 한번씩 말려줘야 함..날이 조아서 햇빛 샤워.??뽀숑해져라~??.#빨래 #햇빛 #패브리즈 #휴일 #집스타그램 #뒹굴뒹굴 #일상 #청바지 #jean #laundry #sunday,"'진', '종류', '물', '하마', '날', '젤', '먼저', '눅눅', '여름', '자주', '옷장', '방치', '때문', '한번', '함', '날', '햇빛', '샤워', '뽀숑'", ,instagram
200,빨래,2019년 8월 18일, ,#여유로운 2019.08.18.잠시 여유시간 가지기~????..#사약아니고 #커피임 #카페인보충#다람쥐똥커피#집커피 #빨래 #두번째 #설거지 #청소기 #빨래정리 #폭발직전임 #좀쉬자 #끝이없네 #난엄마다 #현실엄마 #아빠하고싶다#여보야 토일출근은 너무했다,"'잠시', '여유', '시간', '다람쥐', '똥', '커피', '집', '커피', '여보', '토', '출근'", ,instagram
201,빨래,2019년 8월 18일, ,빨래 5분 대기조#꿀주말 #휴일 #음악 #간식 #빼로 #국가가허락한유일한마약 #ㅋㅋㅋ #데일리 #daily #빨래,"'빨래', '대기', '꿀', '주말'", ,instagram
202,빨래,2019년 8월 18일, ,8일차복귀...#캄보디아#한국#순식간#방전#빨간음식먹고싶다#빨래#휴식,"'한국', '순식간', '방전', '음식', '빨래', '휴식'", ,instagram
203,빨래,2019년 8월 18일, ,"#눈을뜨시오?? 달랑한장인데 엉엉엉기운이 넘치는 백수는 #아침운동#청소#빨래#설겆이 까지 다하고도,나가야되에에에에!!! #강남나들이??....여름이 다 끝나가는게 아쉬워서 안입은 #여름원피스 를 하나하나 꺼내입는데,대체 어제 원피스와 뭐가 다르냐는 그런 질문은 하지말아요.대답하기 짜증나니깡??내가 잘되면 누구보다 좋아하는 사람.내가 돈 잘 벌면 누구보다 기뻐하는 사람.그러면서, 내가 돈쓰면 누구보다 화가나는 사람.#남편#당신이란존재#주말#주말나들이#주말끝??","'달랑', '한장', '기운', '백수', '청소', '빨래', '설겆', '다', '나가야', '여름', '를', '하나', '하나', '대체', '어제', '원피스', '뭐', '질문', '대답', '깡', '내', '누구', '사람', '내', '돈', '누구', '사람', '내', '돈', '누구', '화가', '나', '사람', '당신', '존재', '주말', '주말', '나들이', '말끝'", ,instagram
204,빨래,2019년 8월 18일, ,#일요일오후#아이있는집#빨래#예뻐라#선물?? #살림남#7살아들그램 ㅡ며칠 전엔 은우 빨래를 다 널어주더니오늘은 자기 옷을 예쁘게 개어준다.#아들자랑 #벌써이만큼자라다니?? #성격나오는 #빨래개기지금은 등 간지럽다고효자손으로 제 등 긁고 있는 #효자ㅋ,"'아이', '집', '빨래', '선물', '살', '아들', '그램', '며칠', '전', '은우', '빨래', '오늘', '자기', '옷', '등', '효자손', '제', '등'", ,instagram
205,빨래,2019년 8월 18일, ,.#빨래 #한여름 #뜨거운한낮 #뽀송뽀송빨래를 널자마자 곧 말라 걷어야 할 기세!,"'곧', '기세'", ,instagram
206,빨래,2019년 8월 18일, ,??????#식후커피 마시며 #대청소#햇님쨍쨍 #빨래 너는게 좋아서일년째 #건조기 고민만 ???ㅋㅋ???,"'햇님', '너', '게', '일년', '고민'", ,instagram
207,빨래,2019년 8월 18일, ,I want to go homeFucking shit sival jot got nea........#데일리#일상#99#21#군인#해병대#상병#8호봉#주말#운동#빨래#영화#낮잠#아무것도하기싫다#더#격하게#존나#시발#집#가고싶다#하#천안#대전#서울#맞팔#선팔#팔로우#좋아요,"'일상', '군인', '해병대', '상병', '호봉', '주말', '운동', '빨래', '영화', '낮잠', '것', '더', '격하', '존나', '시발', '집', '천안', '대전', '서울', '맞팔', '선팔', '팔로우'", ,instagram
208,빨래,2019년 8월 18일, ,"#개학준비~~.#책가방,#실내화주머니,#학원가방,#필통,#실내화, #단소,단소가방,#리코더,리코더가방~~모두 모두 빨아~빨아~~!!..- 흐미~~꾸정물이~ #구정물이~~- 어째 방학때만 빠는듯~~- 일하는김에~~ #마당청소 도~- 이번여름방학엔 #옥터파크 #개장 도 못하고~~ #바베큐파티?도 한번 못 하고 이케 가는구나~~- #여름엔 #주택이 #빨래 널때만 좋은 듯~~ㅋ- 남은 #오후시간엔 뭐할끄나~~??...","'단소', '가방', '리코더', '가방', '모두', '모두', '빨', '빨', '흐미', '정물', '어째', '방학', '때', '일', '김', '도', '이번', '여름방학', '도', '못', '도', '한번', '못', '이케', '널때', '듯', '뭐'", ,instagram
209,빨래,2019년 8월 18일, ,".#넬리세제 #넬리세탁세제.과탄산소다, 구연산이천연세제가 아니였구나??.케이스도 취향저격#예쁜세탁세제.선물상자도 같이 와서선물하기도 좋을듯^.^.#캐나다세제#하우스선물추천#집들이선물#세제선물#선물상자#하우스그램#살림팁#세탁#빨래","'과', '산소', '구연산', '천연', '세제', '케이스', '취향', '저격', '세탁', '세제', '선물', '상자', '선물', '기도', '하우스', '선물', '추천', '집들이', '선물', '세제', '선물', '선물', '상자', '하우스', '그램', '살림', '팁', '세탁', '빨래'", ,instagram
210,빨래,2019년 8월 18일, ,20190817지혜랑 ?? #콘서트관람 ??????날씨까지 완변했던 하루 데이브레이크 ‘SUMMER MADNESS 2019 : ESCAPE’도심한가운데서 만나는 완변한 음악 일탈#ESCAPE #SUMMERMADNESS 도시의 일상 속 나를 위한 작은섬 #노들섬 #노들섬잔디마당#데이브레이크#SUMMERMADNESS2019 #썸머매드니스2019 #썸머매드니스 #완성형밴드 #DAYBREAK#복면가왕걸리버 #데스티니 #나의지구 #빨래 #쌈바의여인,"'지혜', '날씨', '완', '하루', '데이브레이크', '도심', '한가운데', '완변', '음악', '탈', '도시', '일상', '속', '위', '섬', '데이브레이크', '복면', '왕', '걸리버'", ,instagram
211,빨래,2019년 8월 18일, ,#첫줄 #주말 #이불 #인형 #빨래 ????#씐나 #청청이 #토낑이 #샤워 도 했거둔 #쌩얼 #주의 #ulike #snow #daily #instadaily,'도', ,instagram
212,빨래,2019년 8월 18일, ,조이목욕하고 조이털도 말릴겸 빨래도 말릴겸 겸사겸사 낮잠도 잘겸??,"'조이', '목욕', '조이', '겸', '빨래', '겸', '겸사겸사', '낮잠', '겸'", ,instagram
213,빨래,2019년 8월 18일, ,#주말 #빨래 #에코스피어 #친환경 내 가족에게 그리구 내 아이에게 좋은 것나쁜 건 들어가지 않은 것으로 옷입혀주고픈 엄마분들 주목! 에코스피어는??정말 합성계면활성제의 경피독에서 해방아토피에 고통받는 다면? 습진 예방도에코스피어로 바꾸세요?? 문의는? DM?????♂?,"'내', '가족', '내', '아이', '것', '건', '것', '옷', '엄마', '주목', '에코', '스피어', '정말', '합성', '계면활성제', '피독', '해방', '아토피', '고통', '습진', '방도', '코스피', '문의'", ,instagram
214,빨래,2019년 8월 18일, ,주일날♡교회가서 예배드리고맛난 점심두 먹구~~ㅎ오늘 날씨가 넘 좋당~~^^그래서 밀린 빨래두 해야하고 청소도 좀 해줘야하는데...귀차니즘병 생긴듯ㅠㅠ걍 선풍기 틀어놓구 향좋은 커피내려서 영화나 한편 볼라하는데...뭐볼까...고민중...좋은 영화 추천좀 해주세요~^^배부른데 입이 심심...팝콘사올걸....#주일날 #교회 #예배 #날씨좋다 #빨래 #청소 #귀찮다 #영화보기?? #커피한잔 #팝콘 #집순이 #집순이의하루 #좋당?? #사진 #사진그램 #셀카 #셀스타그램 #인스타 #인스타그램 #일상 #일상스타그램 #먹방 #먹스타그램 #오늘도감사 #주사랑 #평안,"'주일', '날', '교회', '예배', '맛', '점심', '오늘', '날씨', '빨래', '청소', '좀', '귀차니즘', '병', '선풍기', '향', '커피', '영화', '한편', '볼라', '뭐', '고민', '영화', '추천', '좀', '입', '심심', '팝콘', '걸'", ,instagram
215,빨래,2019년 8월 18일, ,어제 물놀이를 너무 오래해서감기걸릴까봐 조마조마했는데???? 오늘일어나서 콧물나올까어찌나 긴장을했는지ㅋㅋ!!???? 다행히 멀쩡하게 할모니집 놀러가심!!?????? #엄마자부타임#자유는무슨#청소#빨래#설거지#큰놈뒤치닥거리,"'어제', '물놀이', '감기', '오늘', '일어나서', '콧물', '긴장', '집', '자유', '무슨', '청소', '빨래', '설거지', '큰놈뒤치닥', '거리'", ,instagram
216,빨래,2019년 8월 18일, ,..#주말#전쟁#빨래#설겆이#집청소.오전에만 몇번 열이받는..ㅡㅡ결국나옴...#영화#안녕티라노 #안녕티라노?? #좀쉬자.나도 #봉오통전투 보고싶은데ㅠ,"'전쟁', '빨래', '설겆', '집', '청소', '오전', '몇번', '열', '안녕', '티라노'", ,instagram
217,빨래,2019년 8월 18일, ,세탁기에 기저귀가 들어가보신분..?? #팬티기저귀..가 잇는지도 모르고아침부터 열씨미 세탁기를 돌리고세탁기 문을 여는순간 입이 쩍 벌어지다 못해턱이 빠질뻔??#뭐든스스로하는아들#바지를벗으며기저귀도함께#확인안한내탓이오#누구탓도못함#세탁기안흡수체날벼락#터질대로다터짐#빨래..그냥버릴까??,"'세탁기', '기저귀', '보신', '아침', '열씨', '세탁기', '세탁기', '문', '여', '순간', '입', '쩍', '턱', '뻔', '바지', '기저귀', '확인', '안', '탓', '이오', '누구', '탓', '세탁', '기안', '흡수', '체', '날벼락', '대로', '빨래', '그냥'", ,instagram
218,빨래,2019년 8월 18일, ,#뮤지컬 #빨래한국 뮤지컬 중 베스트!!! 러블리!! 치얼스!! 빨리들 빨래 예매 하세요,"'뮤지컬', '중', '베스트', '러블리', '치얼스', '빨래', '예매'", ,instagram
219,빨래,2019년 8월 18일, ,날이 좋아서 이블을 세탁기에 돌리고 탁탁 털어서 말리면 오늘 저녁에 반신욕하고 자면 꿀잠 행복예약? ㅎㅎㅎㅎㅎ예배가기전~^^!!!!.#이블빨래 #빨래 #일요일 #주일 #휴무 #일상 #일상스타그램 #선팔 #맞팔.#직딩 #직장인 #직장인운동 #쾌적 #상쾌 #꿀 #꿀잠 #,"'날', '이블', '세탁기', '탁탁', '말리', '오늘', '저녁', '욕', '꿀잠', '행복', '예약', '예배', '기전'", ,instagram
220,빨래,2019년 8월 18일, ,날이 좋아서 이블을 세탁기에 돌리고 탁탁 털어서 말리면 오늘 저녁에 반신욕하고 자면 꿀잠 행복예약? ㅎㅎㅎㅎㅎ예배가기전~^^!!!!.#이블빨래 #빨래 #일요일 #주일 #휴무 #일상 #일상스타그램 #선팔 #맞팔.#직딩 #직장인 #직장인운동 #쾌적 #상쾌 #꿀 #꿀잠 #,"'날', '이블', '세탁기', '탁탁', '말리', '오늘', '저녁', '욕', '꿀잠', '행복', '예약', '예배', '기전'", ,instagram
